    1.98981e+01     6.16008e+01     9.00000e-01     1.20728e+01   |   -4.72169e+01     2.01069e+00     2.66822e+03     6.07307e+01     9.94475e+00     5.03677e-01
    1.99339e+01     6.05663e+01     9.00000e-01     1.90743e+00   |   -4.69509e+01     2.43236e+00     2.66822e+03     5.89685e+01     1.02136e+01     3.09746e+00
    1.99883e+01     5.97184e+01     9.00000e-01     1.22889e+01   |   -4.76041e+01     2.77239e+00     2.66822e+03     5.76174e+01     1.04148e+01     2.67940e+00
    1.99500e+01     6.14683e+01     9.00000e-01     4.78347e+00   |   -4.74337e+01     3.08087e+00     2.66822e+03     6.16425e+01     9.75911e+00     7.61936e+00
    2.02017e+01     5.98399e+01     9.00000e-01     1.28271e+01   |   -4.70983e+01     2.23640e+00     2.66822e+03     6.01079e+01     1.00380e+01     9.55264e-02
    1.95751e+01     6.07445e+01     9.00000e-01     7.18117e+00   |   -4.71024e+01     4.99014e-01     2.66822e+03     6.04620e+01     9.94752e+00     3.58792e+00
    1.97488e+01     6.26934e+01     9.00000e-01     2.61655e+00   |   -4.79643e+01     3.62925e-01     2.66822e+03     6.28804e+01     9.52641e+00     6.79539e+00
    2.07362e+01     5.80729e+01     9.00000e-01     2.38038e-02   |   -4.79695e+01     1.78653e+00     2.66822e+03     5.91895e+01     1.00495e+01     2.81736e-01
    2.01235e+01     5.88081e+01     9.00000e-01     1.13622e+01   |   -4.77130e+01     1.08494e+00     2.66822e+03     6.19629e+01     9.65649e+00     1.94549e+00
    2.00569e+01     5.91617e+01     9.00000e-01     1.14744e+01   |   -4.62508e+01     2.07835e+00     2.66822e+03     5.71064e+01     1.06467e+01     1.92146e-01
    1.97456e+01     6.13681e+01     9.00000e-01     2.34971e+01   |   -4.76012e+01     1.82348e+00     2.66822e+03     6.28855e+01     9.58169e+00     5.65888e-01
    1.99841e+01     5.99571e+01     9.00000e-01     1.26512e+00   |   -4.76080e+01     1.43234e+00     2.66822e+03     5.93840e+01     1.01003e+01     3.57426e-01
    2.05862e+01     5.80088e+01     9.00000e-01     1.32359e+01   |   -4.72715e+01     7.19192e-01     2.66822e+03     6.16171e+01     9.75304e+00     9.52503e+00
    2.06492e+01     5.72556e+01     9.00000e-01     9.44824e+00   |   -4.73078e+01     2.51223e+00     2.66822e+03     6.08216e+01     9.90974e+00     9.15106e-01
    1.98294e+01     6.05757e+01     9.00000e-01     2.97249e+01   |   -4.75385e+01     1.76941e+00     2.66822e+03     6.01087e+01     9.98830e+00     2.22624e-02
    2.01073e+01     5.95991e+01     9.00000e-01     9.24969e+00   |   -4.65513e+01     2.49852e+00     2.66822e+03     6.26381e+01     9.69405e+00     3.15487e-01
    2.05147e+01     5.95626e+01     9.00000e-01     8.11692e+00   |   -4.88020e+01     1.25366e+00     2.66822e+03     5.27683e+01     1.11629e+01     4.45354e-01
    2.01794e+01     5.87466e+01     9.00000e-01     3.52758e+00   |   -4.73659e+01     1.51363e+00     2.66822e+03     5.91240e+01     1.01180e+01     3.10054e-02
    2.01572e+01     5.94319e+01     9.00000e-01     1.38273e+00   |   -4.66664e+01     2.88424e+00     2.66822e+03     6.50267e+01     9.36113e+00     1.76928e+00
    1.99746e+01     5.80735e+01     9.00000e-01     2.45567e+00   |   -4.65941e+01     3.11272e+00     2.66822e+03     6.20438e+01     9.78001e+00     4.51464e+00
    1.95164e+01     6.04251e+01     9.00000e-01     3.51647e+00   |   -4.78771e+01    -1.39235e-01     2.66822e+03     5.90014e+01     1.00958e+01     6.03847e+00
    2.00466e+01     5.94009e+01     9.00000e-01     6.27332e+00   |   -4.54961e+01    -1.72656e-01     2.66822e+03     6.19929e+01     9.81699e+00     1.57292e+01
    2.00322e+01     5.94713e+01     9.00000e-01     7.40466e+00   |   -4.73518e+01     2.37977e+00     2.66822e+03     5.44281e+01     1.09857e+01     3.48075e+00
    2.04010e+01     5.93959e+01     9.00000e-01     1.38601e+01   |   -4.75375e+01     2.33370e+00     2.66822e+03     6.27288e+01     9.60579e+00     4.30440e-01
    2.00825e+01     6.16309e+01     9.00000e-01     1.57985e+00   |   -4.66322e+01     2.68294e+00     2.66822e+03     6.12195e+01     9.93377e+00     3.97775e-01
    1.97329e+01     5.93933e+01     9.00000e-01     5.69583e+00   |   -4.69846e+01     1.30044e+00     2.66822e+03     6.07332e+01     9.92740e+00     8.27093e-01
    1.97854e+01     5.89954e+01     9.00000e-01     4.46242e+00   |   -4.87774e+01     3.79486e+00     2.66822e+03     6.18434e+01     9.67283e+00     1.46964e+01
    1.96543e+01     6.14338e+01     9.00000e-01     7.48939e+00   |   -4.67271e+01     2.75087e+00     2.66822e+03     6.17774e+01     9.81823e+00     3.71252e+00
    1.99968e+01     5.87896e+01     9.00000e-01     4.27038e+00   |   -4.71299e+01     2.10972e+00     2.66822e+03     6.09943e+01     9.87289e+00     9.02027e-02
    1.96398e+01     6.14948e+01     9.00000e-01     5.72487e-02   |   -4.71979e+01     5.95919e-01     2.66822e+03     6.08628e+01     9.88306e+00     5.49771e+00
    2.03812e+01     5.85747e+01     9.00000e-01     5.62112e+00   |   -4.45160e+01     2.97060e+00     2.66822e+03     6.25440e+01     9.83380e+00     7.70535e+00
    2.03007e+01     5.96420e+01     9.00000e-01     3.19124e+00   |   -4.63650e+01     3.09564e+00     2.66822e+03     6.24590e+01     9.72812e+00     2.74436e+00
    2.00340e+01     6.09633e+01     9.00000e-01     3.14647e+00   |   -4.77685e+01     2.44550e+00     2.66822e+03     5.74365e+01     1.04659e+01     3.98888e-01
    2.02514e+01     5.95562e+01     9.00000e-01     1.28976e+01   |   -4.76202e+01    -2.87529e-01     2.66822e+03     5.79923e+01     1.02637e+01     1.04231e+01
    1.99607e+01     6.07598e+01     9.00000e-01     1.12579e+01   |   -4.73829e+01     2.53056e+00     2.66822e+03     5.89044e+01     1.02192e+01     2.53795e+00
    1.97527e+01     6.02439e+01     9.00000e-01     9.04471e+00   |   -4.59587e+01     1.63535e+00     2.66822e+03     6.03065e+01     1.00944e+01     8.72476e-01
    2.00379e+01     6.14087e+01     9.00000e-01     7.08260e+00   |   -4.62945e+01     1.31444e+00     2.66822e+03     6.06335e+01     9.95901e+00     1.59985e+00
    1.97867e+01     6.11904e+01     9.00000e-01     1.72216e+00   |   -4.73928e+01     2.12653e-01     2.66822e+03     5.86781e+01     1.02218e+01     8.15538e+00
    1.97718e+01     6.01341e+01     9.00000e-01     6.66956e+00   |   -4.74427e+01     2.36115e+00     2.66822e+03     6.06077e+01     9.91996e+00     2.65188e+00
    2.03232e+01     5.82645e+01     9.00000e-01     9.30737e+00   |   -4.73340e+01     2.51166e+00     2.66822e+03     5.99276e+01     1.00343e+01     5.03976e-02
    1.95113e+01     6.04790e+01     9.00000e-01     5.08784e+00   |   -4.83937e+01     4.95043e-01     2.66822e+03     5.80804e+01     1.02650e+01     7.25217e+00
    2.02488e+01     6.03474e+01     9.00000e-01     1.76764e+01   |   -4.61598e+01     1.46256e+00     2.66822e+03     6.11133e+01     9.89617e+00     1.44345e+00
    1.99070e+01     5.95417e+01     9.00000e-01     1.65751e+01   |   -4.85334e+01     3.50014e+00     2.66822e+03     5.98626e+01     1.00072e+01     5.84048e+00
    2.02392e+01     6.09021e+01     9.00000e-01     8.65615e-01   |   -4.81544e+01     3.22493e+00     2.66822e+03     6.08632e+01     9.87768e+00     2.58158e+00
    1.99760e+01     5.92954e+01     9.00000e-01     1.59399e+01   |   -4.71443e+01     1.14420e+00     2.66822e+03     6.41147e+01     9.39304e+00     8.19344e-01
    2.00297e+01     6.17724e+01     9.00000e-01     9.60627e+00   |   -4.78235e+01     1.31301e+00     2.66822e+03     5.88438e+01     1.01599e+01     9.28363e-02
    1.98650e+01     5.97960e+01     9.00000e-01     5.42829e+00   |   -4.77051e+01     2.93691e+00     2.66822e+03     6.16878e+01     9.79415e+00     8.74735e-01
    1.96837e+01     5.98646e+01     9.00000e-01     9.65787e+00   |   -4.66489e+01     2.00410e+00     2.66822e+03     6.03006e+01     1.00529e+01     1.76965e-01
    1.99028e+01     6.00082e+01     9.00000e-01     1.82574e+00   |   -4.88295e+01     2.63756e+00     2.66822e+03     5.45312e+01     1.08871e+01     1.80016e+00
    1.96958e+01     6.12129e+01     9.00000e-01     9.09245e+00   |   -4.84702e+01     2.91249e+00     2.66822e+03     5.91090e+01     1.01350e+01     2.65063e+00
    1.96075e+01     6.30229e+01     9.00000e-01     1.52538e+01   |   -4.77227e+01     3.19927e+00     2.66822e+03     6.09051e+01     9.87998e+00     5.15842e+00
    1.98521e+01     6.12081e+01     9.00000e-01     1.79533e+01   |   -4.67309e+01    -5.09217e-01     2.66822e+03     6.08063e+01     9.88802e+00     1.69453e+01
    2.03029e+01     6.05051e+01     9.00000e-01     2.00177e+00   |   -4.73906e+01     1.43969e+00     2.66822e+03     6.16659e+01     9.71194e+00     1.79055e-01
    1.98726e+01     6.07157e+01     9.00000e-01     1.55680e+01   |   -4.64447e+01     1.40560e+00     2.66822e+03     5.91399e+01     1.02517e+01     7.22304e-01
    2.02769e+01     6.13174e+01     9.00000e-01     1.14440e+01   |   -4.80064e+01     1.72552e+00     2.66822e+03     5.90715e+01     1.01187e+01     2.28556e-01
    1.99202e+01     6.05301e+01     9.00000e-01     6.35783e+00   |   -4.81676e+01     1.61984e+00     2.66822e+03     5.79943e+01     1.02760e+01     1.25624e-01
    2.00215e+01     5.98730e+01     9.00000e-01     2.91294e+01   |   -4.77388e+01     2.02894e+00     2.66822e+03     6.21833e+01     9.70134e+00     1.60544e+00
    1.97316e+01     5.92235e+01     9.00000e-01     3.62540e+00   |   -4.75009e+01     1.42621e+00     2.66822e+03     5.92704e+01     1.01274e+01     6.26264e-01
    1.97829e+01     6.00841e+01     9.00000e-01     8.29664e+00   |   -4.71465e+01     5.45952e-01     2.66822e+03     6.17592e+01     9.72786e+00     3.23880e+00
    1.98397e+01     6.14359e+01     9.00000e-01     3.88362e+00   |   -4.80417e+01     1.73307e-01     2.66822e+03     6.06181e+01     9.88071e+00     1.69344e+01
    2.00300e+01     5.81269e+01     9.00000e-01     1.35554e+01   |   -4.74045e+01     2.47431e+00     2.66822e+03     5.83319e+01     1.03051e+01     5.77191e-01
    2.02775e+01     6.01830e+01     9.00000e-01     7.67977e+00   |   -4.64183e+01     1.68908e+00     2.66822e+03     5.72485e+01     1.05309e+01     1.11995e+00
    2.03371e+01     5.88285e+01     9.00000e-01     8.32152e+00   |   -4.64135e+01     1.39068e+00     2.66822e+03     6.06517e+01     9.95525e+00     9.22249e-01
    2.01830e+01     5.73967e+01     9.00000e-01     8.55306e+00   |   -4.56334e+01     1.83657e+00     2.66822e+03     5.92427e+01     1.02835e+01     8.47888e-01
    1.98182e+01     5.95629e+01     9.00000e-01     1.81394e+01   |   -4.77040e+01     2.91669e+00     2.66822e+03     5.82608e+01     1.03195e+01     3.45835e+00
    1.97644e+01     6.11940e+01     9.00000e-01     1.06964e+01   |   -4.51723e+01     3.40707e+00     2.66822e+03     6.07006e+01     1.01164e+01     1.07792e+01
    2.01101e+01     5.89147e+01     9.00000e-01     1.21249e+00   |   -4.60207e+01     2.60771e+00     2.66822e+03     5.86481e+01     1.03656e+01     1.78594e+00
    2.03325e+01     5.82312e+01     9.00000e-01     2.77117e+00   |   -4.70201e+01     1.54813e+00     2.66822e+03     5.89702e+01     1.02097e+01     1.25064e+00
    1.98756e+01     6.09402e+01     9.00000e-01     1.30000e+01   |   -4.81828e+01     1.18719e+00     2.66822e+03     5.95154e+01     1.00322e+01     7.49334e-01
    2.02829e+01     5.79001e+01     9.00000e-01     1.15932e+01   |   -4.57869e+01     1.17546e+00     2.66822e+03     6.22707e+01     9.76135e+00     1.81220e+00
    1.99030e+01     6.07656e+01     9.00000e-01     1.45151e+01   |   -4.62311e+01     1.80522e+00     2.66822e+03     6.16641e+01     9.86055e+00     5.70574e-01
    2.01870e+01     5.98454e+01     9.00000e-01     5.43263e+00   |   -4.88350e+01     9.65405e-01     2.66822e+03     5.71545e+01     1.03492e+01     2.23426e+00
    2.00760e+01     6.02529e+01     9.00000e-01     3.13299e+01   |   -4.86493e+01     2.98327e+00     2.66822e+03     6.04568e+01     9.86571e+00     5.17040e+00
    1.97813e+01     6.31314e+01     9.00000e-01     1.48313e+01   |   -4.78897e+01     1.85492e+00     2.66822e+03     6.11933e+01     9.79433e+00     1.19279e-01
    1.99058e+01     5.98324e+01     9.00000e-01     6.51567e+00   |   -4.67490e+01     2.00011e-01     2.66822e+03     5.97099e+01     1.00817e+01     6.26376e+00
    2.01964e+01     6.07423e+01     9.00000e-01     2.63412e+00   |   -4.92100e+01     2.26549e+00     2.66822e+03     5.72066e+01     1.03495e+01     2.45506e+00
    1.97407e+01     5.97974e+01     9.00000e-01     8.89956e+00   |   -4.82821e+01     1.78592e+00     2.66822e+03     5.89492e+01     1.01433e+01     1.30204e+00
    1.98748e+01     6.04862e+01     9.00000e-01     5.31227e+00   |   -4.65640e+01     2.84155e+00     2.66822e+03     6.03942e+01     1.00060e+01     7.99671e+00
    1.98400e+01     6.05994e+01     9.00000e-01     1.62440e+00   |   -4.88438e+01     6.73279e-01     2.66822e+03     6.48067e+01     9.19032e+00     1.08522e+01
    1.98316e+01     6.18227e+01     9.00000e-01     5.13666e+00   |   -4.68088e+01     2.86357e-01     2.66822e+03     6.29646e+01     9.57197e+00     7.59402e+00
    1.98440e+01     6.14966e+01     9.00000e-01     6.24142e+00   |   -4.58529e+01     1.61638e+00     2.66822e+03     6.20739e+01     9.82192e+00     1.84834e+00
    2.02487e+01     5.88845e+01     9.00000e-01     4.85902e+00   |   -4.63826e+01    -2.58635e-02     2.66822e+03     5.97251e+01     1.00991e+01     1.58229e+01
    1.98950e+01     6.09507e+01     9.00000e-01     2.92626e+00   |   -4.66054e+01     1.46847e+00     2.66822e+03     6.09114e+01     9.91360e+00     8.22780e-01
    2.00822e+01     6.15095e+01     9.00000e-01     5.81698e+00   |   -4.57836e+01     1.93543e+00     2.66822e+03     6.04419e+01     1.00648e+01     2.07019e+00
    1.98040e+01     6.17815e+01     9.00000e-01     1.96520e+00   |   -4.81604e+01     2.27586e+00     2.66822e+03     6.46255e+01     9.31070e+00     1.63947e+00
    2.03516e+01     5.94685e+01     9.00000e-01     6.66833e+00   |   -4.77684e+01     1.97199e+00     2.66822e+03     5.91897e+01     1.01064e+01     3.21091e-01
    2.00146e+01     6.06890e+01     9.00000e-01     2.04455e+01   |   -4.74953e+01     2.37108e+00     2.66822e+03     6.08866e+01     9.85356e+00     1.96511e+00
    2.01415e+01     5.99374e+01     9.00000e-01     9.83006e-01   |   -4.68881e+01     1.87707e+00     2.66822e+03     5.98232e+01     1.00841e+01     1.53235e-01
    2.00142e+01     5.89061e+01     9.00000e-01     1.01306e+01   |   -4.68430e+01     2.55605e+00     2.66822e+03     6.02610e+01     1.00399e+01     7.57152e-01
    2.00164e+01     6.01109e+01     9.00000e-01     1.86142e+00   |   -4.67631e+01     1.13854e+00     2.66822e+03     6.07915e+01     9.93488e+00     1.85796e+00
    2.03058e+01     5.73871e+01     9.00000e-01     3.06585e+00   |   -4.84520e+01     2.96443e+00     2.66822e+03     5.86467e+01     1.02052e+01     3.79631e+00
    1.98948e+01     6.00016e+01     9.00000e-01     3.20449e+00   |   -4.91534e+01     9.39266e-01     2.66822e+03     6.03281e+01     9.84713e+00     8.26527e+00
    1.95777e+01     6.18869e+01     9.00000e-01     3.50095e+00   |   -4.83738e+01     3.47467e+00     2.66822e+03     5.99342e+01     1.00380e+01     6.62006e+00
    1.96099e+01     6.24613e+01     9.00000e-01     1.66469e+01   |   -4.83628e+01     1.33701e+00     2.66822e+03     5.82987e+01     1.02482e+01     6.87253e-01
    2.01324e+01     5.85507e+01     9.00000e-01     6.52951e+00   |   -4.56773e+01     1.21954e+00     2.66822e+03     5.75607e+01     1.05318e+01     1.62977e+00
    2.02404e+01     5.92927e+01     9.00000e-01     2.92260e+00   |   -4.64590e+01     6.39414e-01     2.66822e+03     5.73340e+01     1.05098e+01     3.25327e+00
    1.99099e+01     6.05301e+01     9.00000e-01     3.78240e+00   |   -4.65468e+01     1.62163e+00     2.66822e+03     6.03376e+01     1.00305e+01     5.54334e-01
    2.00265e+01     6.05573e+01     9.00000e-01     1.51186e+00   |   -4.65035e+01     6.29988e-01     2.66822e+03     6.13191e+01     9.87145e+00     4.09568e+00
    1.97580e+01     6.16884e+01     9.00000e-01     7.27515e+00   |   -4.74446e+01     2.06707e+00     2.66822e+03     6.14022e+01     9.82084e+00     1.63643e-02
    1.98908e+01     6.03729e+01     9.00000e-01     5.71728e+00   |   -4.69284e+01     1.42487e+00     2.66822e+03     6.04971e+01     9.97434e+00     1.83052e-01
    1.98830e+01     5.93560e+01     9.00000e-01     1.52644e+01   |   -4.90683e+01    -1.05884e-01     2.66822e+03     5.83901e+01     1.01085e+01     8.74891e+00
    1.96466e+01     6.16819e+01     9.00000e-01     1.67726e+00   |   -4.69052e+01     3.58727e+00     2.66822e+03     6.12533e+01     9.89456e+00     1.32316e+01
    1.97960e+01     5.96523e+01     9.00000e-01     1.67152e+01   |   -4.75444e+01     8.69162e-01     2.66822e+03     5.89256e+01     1.01946e+01     4.87047e+00
    1.99379e+01     5.98784e+01     9.00000e-01     1.60696e+00   |   -4.70780e+01     5.00244e-01     2.66822e+03     5.96258e+01     1.01017e+01     7.05384e+00
    1.98955e+01     5.99611e+01     9.00000e-01     3.97046e+00   |   -4.78150e+01     1.16065e+00     2.66822e+03     6.36512e+01     9.44211e+00     4.28627e+00
    2.02257e+01     5.87333e+01     9.00000e-01     7.94303e+00   |   -4.56548e+01     2.83574e+00     2.66822e+03     5.91259e+01     1.03271e+01     2.58900e+00
    1.94931e+01     6.06400e+01     9.00000e-01     3.18126e+00   |   -4.66032e+01     1.84618e+00     2.66822e+03     6.25506e+01     9.71673e+00     1.03347e+00
    2.04433e+01     5.99478e+01     9.00000e-01     6.79852e+00   |   -4.72381e+01     2.03772e+00     2.66822e+03     5.97121e+01     1.00808e+01     4.87249e-02
    1.95927e+01     6.01140e+01     9.00000e-01     1.78200e+01   |   -4.84682e+01     1.37766e+00     2.66822e+03     6.11877e+01     9.75675e+00     1.93560e+00
    1.97436e+01     6.12521e+01     9.00000e-01     2.06440e+01   |   -4.70372e+01     1.69062e+00     2.66822e+03     6.16382e+01     9.78510e+00     3.44469e-01
    1.98685e+01     6.01539e+01     9.00000e-01     2.53479e+01   |   -4.77279e+01     1.05487e+00     2.66822e+03     6.17740e+01     9.69979e+00     2.21127e+00
    2.06041e+01     5.86330e+01     9.00000e-01     2.26498e+01   |   -4.74350e+01     2.92771e+00     2.66822e+03     5.74587e+01     1.04041e+01     6.23912e+00
    2.02011e+01     5.79021e+01     9.00000e-01     2.64880e+00   |   -4.72103e+01     8.31783e-01     2.66822e+03     5.70789e+01     1.04919e+01     9.95478e-01
    2.05055e+01     5.78796e+01     9.00000e-01     1.78829e+01   |   -4.84122e+01     1.61150e+00     2.66822e+03     5.64779e+01     1.04870e+01     4.07844e-01
    2.02404e+01     5.85443e+01     9.00000e-01     2.29327e+01   |   -4.75258e+01     1.44454e+00     2.66822e+03     6.20430e+01     9.68856e+00     3.42518e+00
    1.99047e+01     6.08403e+01     9.00000e-01     3.01817e+00   |   -4.83442e+01     1.65284e+00     2.66822e+03     6.18359e+01     9.68161e+00     1.81491e+00
    1.98464e+01     6.03111e+01     9.00000e-01     3.14707e+00   |   -4.88699e+01     1.61063e+00     2.66822e+03     6.06144e+01     9.82639e+00     2.52922e+00
    1.95589e+01     6.11055e+01     9.00000e-01     9.41628e+00   |   -4.72145e+01     1.62408e+00     2.66822e+03     5.83663e+01     1.03473e+01     1.32560e+00
    1.98678e+01     6.12712e+01     9.00000e-01     1.14143e+01   |   -4.77406e+01     1.07782e+00     2.66822e+03     5.62792e+01     1.06118e+01     9.71586e-01
    1.96208e+01     6.12788e+01     9.00000e-01     1.42273e+00   |   -5.08141e+01     1.81085e+00     2.66822e+03     6.13261e+01     9.56927e+00     9.08656e+00
    1.98188e+01     6.17464e+01     9.00000e-01     3.23660e-01   |   -4.74541e+01     1.99979e+00     2.66822e+03     6.10796e+01     9.86294e+00     6.62600e-03
    1.96918e+01     6.19511e+01     9.00000e-01     9.28839e+00   |   -4.74617e+01     1.57672e+00     2.66822e+03     5.89181e+01     1.02104e+01     3.13400e-01
    1.99108e+01     5.92787e+01     9.00000e-01     1.61270e+00   |   -4.65411e+01     2.16007e+00     2.66822e+03     6.08500e+01     9.95539e+00     7.59829e-01
    2.01921e+01     5.93914e+01     9.00000e-01     2.64404e+01   |   -4.70327e+01     1.37747e+00     2.66822e+03     6.05914e+01     9.93503e+00     1.70418e+00
    1.99633e+01     5.96343e+01     9.00000e-01     5.10508e+00   |   -4.44244e+01     2.48101e+00     2.66822e+03     6.09542e+01     1.01141e+01     4.68638e+00
    2.00680e+01     6.01715e+01     9.00000e-01     1.07231e+01   |   -4.44430e+01     2.75962e+00     2.66822e+03     6.40106e+01     9.64360e+00     7.15993e+00
    2.03055e+01     6.01867e+01     9.00000e-01     3.99793e+00   |   -4.81728e+01     2.89696e+00     2.66822e+03     6.12228e+01     9.77517e+00     5.80699e+00
    1.98570e+01     6.06839e+01     9.00000e-01     6.24053e+00   |   -4.72756e+01     4.05104e-01     2.66822e+03     6.17095e+01     9.75724e+00     8.02590e+00
    2.01469e+01     5.88848e+01     9.00000e-01     5.21942e+00   |   -4.73191e+01    -7.32611e-02     2.66822e+03     5.81497e+01     1.02545e+01     5.58421e+00
    2.05023e+01     5.85879e+01     9.00000e-01     2.51610e+00   |   -4.79344e+01     1.43264e+00     2.66822e+03     6.02987e+01     9.89830e+00     7.75469e-01
    1.97315e+01     6.05256e+01     9.00000e-01     2.38535e+00   |   -4.70030e+01     2.12728e+00     2.66822e+03     6.07397e+01     9.96521e+00     9.82088e-03
